"long","lat","group","order","region","subregion"
-86.3905715942383,42.2269897460938,2,487,"michigan","south"
-86.361930847168,42.2441787719727,2,488,"michigan","south"
-86.3160934448242,42.3014755249023,2,489,"michigan","south"
-86.2817153930664,42.3702278137207,2,490,"michigan","south"
-86.2645263671875,42.4160652160645,2,491,"michigan","south"
-86.2473373413086,42.4733619689941,2,492,"michigan","south"
-86.2244186401367,42.5421180725098,2,493,"michigan","south"
-86.2186889648438,42.5822219848633,2,494,"michigan","south"
-86.2244186401367,42.639518737793,2,495,"michigan","south"
-86.2186889648438,42.6452484130859,2,496,"michigan","south"
-86.1843109130859,42.6337890625,2,497,"michigan","south"
-86.1671295166016,42.6567077636719,2,498,"michigan","south"
-86.1728515625,42.6738967895508,2,499,"michigan","south"
-86.2072296142578,42.6968154907227,2,500,"michigan","south"
-86.1957702636719,42.7426528930664,2,501,"michigan","south"
-86.1900405883789,42.7713012695312,2,502,"michigan","south"
-86.1900405883789,42.7999458312988,2,503,"michigan","south"
-86.2072296142578,42.8515129089355,2,504,"michigan","south"
-86.2072296142578,42.9374580383301,2,505,"michigan","south"
-86.2129592895508,42.960376739502,2,506,"michigan","south"
-86.2244186401367,43.0463180541992,2,507,"michigan","south"
-86.2416076660156,43.1208038330078,2,508,"michigan","south"
-86.253059387207,43.1494483947754,2,509,"michigan","south"
-86.3103637695312,43.2353935241699,2,510,"michigan","south"
-86.361930847168,43.3156089782715,2,511,"michigan","south"
-86.4478759765625,43.4359283447266,2,512,"michigan","south"
-86.436408996582,43.4645767211914,2,513,"michigan","south"
-86.436408996582,43.4989547729492,2,514,"michigan","south"
-86.4478759765625,43.533332824707,2,515,"michigan","south"
-86.4822463989258,43.5848999023438,2,516,"michigan","south"
-86.5108947753906,43.6250038146973,2,517,"michigan","south"
-86.5166244506836,43.6593856811523,2,518,"michigan","south"
-86.4994354248047,43.682300567627,2,519,"michigan","south"
-86.4421463012695,43.7395973205566,2,520,"michigan","south"
-86.4306793212891,43.7625160217285,2,521,"michigan","south"
-86.4192199707031,43.8198127746582,2,522,"michigan","south"
-86.4306793212891,43.8713760375977,2,523,"michigan","south"
-86.436408996582,43.9458656311035,2,524,"michigan","south"
-86.5051651000977,44.0318031311035,2,525,"michigan","south"
-86.4994354248047,44.0604553222656,2,526,"michigan","south"
-86.4879837036133,44.0776405334473,2,527,"michigan","south"
-86.4421463012695,44.0891036987305,2,528,"michigan","south"
-86.4192199707031,44.117748260498,2,529,"michigan","south"
-86.4077682495117,44.134937286377,2,530,"michigan","south"
-86.3676605224609,44.175048828125,2,531,"michigan","south"
-86.3390045166016,44.2208824157715,2,532,"michigan","south"
-86.3160934448242,44.2953681945801,2,533,"michigan","south"
-86.253059387207,44.3641204833984,2,534,"michigan","south"
-86.2358779907227,44.4156875610352,2,535,"michigan","south"
-86.2358779907227,44.4901733398438,2,536,"michigan","south"
-86.2186889648438,44.5245513916016,2,537,"michigan","south"
-86.2129592895508,44.570384979248,2,538,"michigan","south"
-86.2129592895508,44.5990333557129,2,539,"michigan","south"
-86.2358779907227,44.6506004333496,2,540,"michigan","south"
-86.2358779907227,44.6792488098145,2,541,"michigan","south"
-86.2186889648438,44.6964378356934,2,542,"michigan","south"
-86.1957702636719,44.7136268615723,2,543,"michigan","south"
-86.1442031860352,44.7250862121582,2,544,"michigan","south"
-86.0983657836914,44.7422752380371,2,545,"michigan","south"
-86.0697174072266,44.765193939209,2,546,"michigan","south"
-86.0467987060547,44.7823829650879,2,547,"michigan","south"
-86.0525283813477,44.8339500427246,2,548,"michigan","south"
-86.0582580566406,44.8855133056641,2,549,"michigan","south"
-86.0525283813477,44.89697265625,2,550,"michigan","south"
-86.0353469848633,44.9084320068359,2,551,"michigan","south"
-85.9952392578125,44.9084320068359,2,552,"michigan","south"
-85.9780426025391,44.9141616821289,2,553,"michigan","south"
-85.9436721801758,44.9370803833008,2,554,"michigan","south"
-85.9379425048828,44.9542694091797,2,555,"michigan","south"
-85.9150238037109,44.9714584350586,2,556,"michigan","south"
-85.8577270507812,44.9542694091797,2,557,"michigan","south"
-85.8290786743164,44.9542694091797,2,558,"michigan","south"
-85.7775115966797,44.9714584350586,2,559,"michigan","south"
-85.7488632202148,45.040210723877,2,560,"michigan","south"
-85.6743850708008,45.0860481262207,2,561,"michigan","south"
-85.63427734375,45.1548042297363,2,562,"michigan","south"
-85.5998916625977,45.1662635803223,2,563,"michigan","south"
-85.5597839355469,45.2063674926758,2,564,"michigan","south"
-85.5254058837891,45.212100982666,2,565,"michigan","south"
-85.5254058837891,45.1719932556152,2,566,"michigan","south"
-85.5254058837891,45.1548042297363,2,567,"michigan","south"
-85.5827102661133,45.1318855285645,2,568,"michigan","south"
-85.5827102661133,45.1146965026855,2,569,"michigan","south"
-85.5597839355469,45.0688591003418,2,570,"michigan","south"
-85.5597839355469,45.040210723877,2,571,"michigan","south"
-85.5998916625977,45.0058326721191,2,572,"michigan","south"
-85.6056213378906,44.9886474609375,2,573,"michigan","south"
-85.5884399414062,44.9542694091797,2,574,"michigan","south"
-85.6113510131836,44.9141616821289,2,575,"michigan","south"
-85.6228179931641,44.8568649291992,2,576,"michigan","south"
-85.628547668457,44.8053016662598,2,577,"michigan","south"
-85.6170806884766,44.7938385009766,2,578,"michigan","south"
-85.5998916625977,44.7823829650879,2,579,"michigan","south"
-85.5884399414062,44.7938385009766,2,580,"michigan","south"
-85.5655136108398,44.8396759033203,2,581,"michigan","south"
-85.5426025390625,44.8855133056641,2,582,"michigan","south"
-85.5254058837891,44.9542694091797,2,583,"michigan","south"
-85.5139465332031,44.9829139709473,2,584,"michigan","south"
-85.4910354614258,45.0001029968262,2,585,"michigan","south"
-85.4681167602539,44.9943771362305,2,586,"michigan","south"
-85.4738388061523,44.9714584350586,2,587,"michigan","south"
-85.4795684814453,44.9428100585938,2,588,"michigan","south"
-85.4795684814453,44.8797836303711,2,589,"michigan","south"
-85.5024948120117,44.8511390686035,2,590,"michigan","south"
-85.5254058837891,44.8339500427246,2,591,"michigan","south"
-85.5483322143555,44.7995681762695,2,592,"michigan","south"
-85.5483322143555,44.7823829650879,2,593,"michigan","south"
-85.5426025390625,44.765193939209,2,594,"michigan","south"
-85.5139465332031,44.770923614502,2,595,"michigan","south"
-85.4795684814453,44.7823829650879,2,596,"michigan","south"
-85.450927734375,44.8282203674316,2,597,"michigan","south"
-85.4165496826172,44.8683242797852,2,598,"michigan","south"
-85.3936309814453,44.9256210327148,2,599,"michigan","south"
-85.3707122802734,45.0115661621094,2,600,"michigan","south"
-85.3592529296875,45.0631294250488,2,601,"michigan","south"
-85.3707122802734,45.1261558532715,2,602,"michigan","south"
-85.3764419555664,45.212100982666,2,603,"michigan","south"
-85.3764419555664,45.2407493591309,2,604,"michigan","south"
-85.3477935791016,45.2865867614746,2,605,"michigan","south"
-85.2962265014648,45.3037757873535,2,606,"michigan","south"
-85.267578125,45.3037757873535,2,607,"michigan","south"
-85.2446594238281,45.3152313232422,2,608,"michigan","south"
-85.2332000732422,45.343879699707,2,609,"michigan","south"
-85.181640625,45.3610687255859,2,610,"michigan","south"
-85.1472549438477,45.3782577514648,2,611,"michigan","south"
-85.1014175415039,45.3839874267578,2,612,"michigan","south"
-85.0383987426758,45.3782577514648,2,613,"michigan","south"
-84.9810943603516,45.3782577514648,2,614,"michigan","south"
-84.9467239379883,45.3782577514648,2,615,"michigan","south"
-84.9295349121094,45.3954467773438,2,616,"michigan","south"
-84.9295349121094,45.4069061279297,2,617,"michigan","south"
-84.9810943603516,45.4183654785156,2,618,"michigan","south"
-85.0212020874023,45.4470138549805,2,619,"michigan","south"
-85.0613098144531,45.4642028808594,2,620,"michigan","south"
-85.0785064697266,45.4871215820312,2,621,"michigan","south"
-85.0956954956055,45.5214958190918,2,622,"michigan","south"
-85.0956954956055,45.5616035461426,2,623,"michigan","south"
-85.0956954956055,45.5902519226074,2,624,"michigan","south"
-85.0670394897461,45.6131706237793,2,625,"michigan","south"
-85.0326690673828,45.6418151855469,2,626,"michigan","south"
-84.9868316650391,45.6647338867188,2,627,"michigan","south"
-84.9467239379883,45.6876525878906,2,628,"michigan","south"
-84.9409942626953,45.6933860778809,2,629,"michigan","south"
-84.9409942626953,45.7163047790527,2,630,"michigan","south"
-84.9696426391602,45.7449493408203,2,631,"michigan","south"
-84.9696426391602,45.7564086914062,2,632,"michigan","south"
-84.9295349121094,45.7564086914062,2,633,"michigan","south"
-84.8779678344727,45.7506790161133,2,634,"michigan","south"
-84.8264007568359,45.7449493408203,2,635,"michigan","south"
-84.7977523803711,45.7506790161133,2,636,"michigan","south"
-84.7691116333008,45.7678680419922,2,637,"michigan","south"
-84.7633819580078,45.7850570678711,2,638,"michigan","south"
-84.7461853027344,45.7907867431641,2,639,"michigan","south"
-84.7404556274414,45.7907867431641,2,640,"michigan","south"
-84.7060775756836,45.7850570678711,2,641,"michigan","south"
-84.6545104980469,45.7564086914062,2,642,"michigan","south"
-84.5628433227539,45.7220306396484,2,643,"michigan","south"
-84.4711685180664,45.670467376709,2,644,"michigan","south"
-84.4196014404297,45.6590042114258,2,645,"michigan","south"
-84.368034362793,45.6475486755371,2,646,"michigan","south"
-84.3050079345703,45.6590042114258,2,647,"michigan","south"
-84.2763671875,45.6475486755371,2,648,"michigan","south"
-84.2477111816406,45.6475486755371,2,649,"michigan","south"
-84.2133331298828,45.6303596496582,2,650,"michigan","south"
-84.1732330322266,45.6131706237793,2,651,"michigan","south"
-84.1388549804688,45.5787925720215,2,652,"michigan","south"
-84.1159286499023,45.532958984375,2,653,"michigan","south"
-84.1044769287109,45.5157661437988,2,654,"michigan","south"
-84.0815582275391,45.4985771179199,2,655,"michigan","south"
-84.0414505004883,45.5043067932129,2,656,"michigan","south"
-83.9841537475586,45.5043067932129,2,657,"michigan","south"
-83.9383163452148,45.5043067932129,2,658,"michigan","south"
-83.8982086181641,45.4871215820312,2,659,"michigan","south"
-83.7836151123047,45.4298248291016,2,660,"michigan","south"
-83.7148590087891,45.4126319885254,2,661,"michigan","south"
-83.6747589111328,45.4011764526367,2,662,"michigan","south"
-83.6231842041016,45.3782577514648,2,663,"michigan","south"
-83.5200576782227,45.3610687255859,2,664,"michigan","south"
-83.4971389770508,45.355339050293,2,665,"michigan","south"
-83.4684906005859,45.3266944885254,2,666,"michigan","south"
-83.4112014770508,45.2980422973633,2,667,"michigan","south"
-83.3997344970703,45.2751235961914,2,668,"michigan","south"
-83.4054718017578,45.2407493591309,2,669,"michigan","south"
-83.4054718017578,45.212100982666,2,670,"michigan","south"
-83.3882751464844,45.1891822814941,2,671,"michigan","south"
-83.3481674194336,45.1662635803223,2,672,"michigan","south"
-83.3137969970703,45.1318855285645,2,673,"michigan","south"
-83.3137969970703,45.0917778015137,2,674,"michigan","south"
-83.2679595947266,45.0516700744629,2,675,"michigan","south"
-83.2679595947266,45.040210723877,2,676,"michigan","south"
-83.2908706665039,45.040210723877,2,677,"michigan","south"
-83.3768157958984,45.0631294250488,2,678,"michigan","south"
-83.4226531982422,45.0688591003418,2,679,"michigan","south"
-83.4341125488281,45.0459403991699,2,680,"michigan","south"
-83.4513092041016,45.023021697998,2,681,"michigan","south"
-83.4513092041016,44.9829139709473,2,682,"michigan","south"
-83.4341125488281,44.9428100585938,2,683,"michigan","south"
-83.3997344970703,44.89697265625,2,684,"michigan","south"
-83.365364074707,44.8683242797852,2,685,"michigan","south"
-83.3309783935547,44.8396759033203,2,686,"michigan","south"
-83.3080596923828,44.8053016662598,2,687,"michigan","south"
-83.3023300170898,44.7766494750977,2,688,"michigan","south"
-83.2851486206055,44.7250862121582,2,689,"michigan","south"
-83.2794189453125,44.6964378356934,2,690,"michigan","south"
-83.3023300170898,44.6620597839355,2,691,"michigan","south"
-83.3023300170898,44.587574005127,2,692,"michigan","south"
-83.3137969970703,44.5360107421875,2,693,"michigan","south"
-83.3195266723633,44.5188217163086,2,694,"michigan","south"
-83.3252563476562,44.4787139892578,2,695,"michigan","south"
-83.3309783935547,44.3985023498535,2,696,"michigan","south"
-83.3367080688477,44.3641204833984,2,697,"michigan","south"
-83.3481674194336,44.3469314575195,2,698,"michigan","south"
-83.37109375,44.318286895752,2,699,"michigan","south"
-83.4054718017578,44.312557220459,2,700,"michigan","south"
-83.4226531982422,44.2781791687012,2,701,"michigan","south"
-83.4455718994141,44.2609901428223,2,702,"michigan","south"
-83.4914093017578,44.2724494934082,2,703,"michigan","south"
-83.5200576782227,44.2609901428223,2,704,"michigan","south"
-83.5487060546875,44.2208824157715,2,705,"michigan","south"
-83.5601654052734,44.1922340393066,2,706,"michigan","south"
-83.5601654052734,44.1635856628418,2,707,"michigan","south"
-83.5773468017578,44.1062927246094,2,708,"michigan","south"
-83.5888137817383,44.0719146728516,2,709,"michigan","south"
-83.6002731323242,44.0604553222656,2,710,"michigan","south"
-83.6575698852539,44.0547218322754,2,711,"michigan","south"
-83.6747589111328,44.0318031311035,2,712,"michigan","south"
-83.6804885864258,44.0088882446289,2,713,"michigan","south"
-83.7091293334961,44.0031585693359,2,714,"michigan","south"
-83.7492370605469,44.0088882446289,2,715,"michigan","south"
-83.7893447875977,43.997428894043,2,716,"michigan","south"
-83.8466415405273,43.997428894043,2,717,"michigan","south"
-83.8867492675781,43.9630508422852,2,718,"michigan","south"
-83.9039459228516,43.9344024658203,2,719,"michigan","south"
-83.90966796875,43.9114837646484,2,720,"michigan","south"
-83.915397644043,43.8713760375977,2,721,"michigan","south"
-83.9383163452148,43.8198127746582,2,722,"michigan","south"
-83.9612350463867,43.7739753723145,2,723,"michigan","south"
-83.915397644043,43.722412109375,2,724,"michigan","south"
-83.915397644043,43.6994934082031,2,725,"michigan","south"
-83.8867492675781,43.670841217041,2,726,"michigan","south"
-83.8581085205078,43.6421928405762,2,727,"michigan","south"
-83.7950744628906,43.6364669799805,2,728,"michigan","south"
-83.7435073852539,43.6307373046875,2,729,"michigan","south"
-83.7205963134766,43.6135482788086,2,730,"michigan","south"
-83.7205963134766,43.5848999023438,2,731,"michigan","south"
-83.6919479370117,43.5848999023438,2,732,"michigan","south"
-83.6632919311523,43.5963592529297,2,733,"michigan","south"
-83.6289215087891,43.6364669799805,2,734,"michigan","south"
-83.5830841064453,43.670841217041,2,735,"michigan","south"
-83.5544357299805,43.7052192687988,2,736,"michigan","south"
-83.5315170288086,43.7166786193848,2,737,"michigan","south"
-83.5028686523438,43.7109489440918,2,738,"michigan","south"
-83.4856796264648,43.7166786193848,2,739,"michigan","south"
-83.462760925293,43.7395973205566,2,740,"michigan","south"
-83.4513092041016,43.7567863464355,2,741,"michigan","south"
-83.4112014770508,43.8255424499512,2,742,"michigan","south"
-83.365364074707,43.859920501709,2,743,"michigan","south"
-83.3367080688477,43.9114837646484,2,744,"michigan","south"
-83.2851486206055,43.9573211669922,2,745,"michigan","south"
-83.2335815429688,43.985969543457,2,746,"michigan","south"
-83.1705474853516,43.997428894043,2,747,"michigan","south"
-83.0731506347656,44.0203475952148,2,748,"michigan","south"
-83.0502319335938,44.0432662963867,2,749,"michigan","south"
-83.00439453125,44.0604553222656,2,750,"michigan","south"
-82.9814758300781,44.0661849975586,2,751,"michigan","south"
-82.9413681030273,44.0661849975586,2,752,"michigan","south"
-82.912727355957,44.0661849975586,2,753,"michigan","south"
-82.8668899536133,44.0432662963867,2,754,"michigan","south"
-82.8038558959961,44.0260772705078,2,755,"michigan","south"
-82.7522964477539,44.0088882446289,2,756,"michigan","south"
-82.7179107666016,43.9745101928711,2,757,"michigan","south"
-82.7007293701172,43.9573211669922,2,758,"michigan","south"
-82.6892700195312,43.9114837646484,2,759,"michigan","south"
-82.6548919677734,43.8828392028809,2,760,"michigan","south"
-82.6147842407227,43.8140830993652,2,761,"michigan","south"
-82.6033248901367,43.7453269958496,2,762,"michigan","south"
-82.5975952148438,43.6880302429199,2,763,"michigan","south"
-82.6033248901367,43.6364669799805,2,764,"michigan","south"
-82.5975952148438,43.5677108764648,2,765,"michigan","south"
-82.5746765136719,43.5104141235352,2,766,"michigan","south"
-82.5517578125,43.4703102111816,2,767,"michigan","south"
-82.5288391113281,43.407283782959,2,768,"michigan","south"
-82.5288391113281,43.3499870300293,2,769,"michigan","south"
-82.5231094360352,43.2812309265137,2,770,"michigan","south"
-82.5173797607422,43.2067489624023,2,771,"michigan","south"
-82.5001983642578,43.1895561218262,2,772,"michigan","south"
-82.4944610595703,43.1781005859375,2,773,"michigan","south"
-82.4887313842773,43.1093444824219,2,774,"michigan","south"
-82.4543609619141,43.0405921936035,2,775,"michigan","south"
-82.4428939819336,43.0062103271484,2,776,"michigan","south"
-82.4715423583984,42.960376739502,2,777,"michigan","south"
-82.5001983642578,42.9259986877441,2,778,"michigan","south"
-82.5173797607422,42.8858909606934,2,779,"michigan","south"
-82.5231094360352,42.811408996582,2,780,"michigan","south"
-82.5231094360352,42.7483825683594,2,781,"michigan","south"
-82.5288391113281,42.6738967895508,2,782,"michigan","south"
-82.5632171630859,42.6166000366211,2,783,"michigan","south"
-82.6090545654297,42.5764923095703,2,784,"michigan","south"
-82.6262435913086,42.5650367736816,2,785,"michigan","south"
-82.6319732666016,42.5764923095703,2,786,"michigan","south"
-82.6606216430664,42.5879554748535,2,787,"michigan","south"
-82.6835403442383,42.6051406860352,2,788,"michigan","south"
-82.6720733642578,42.6223297119141,2,789,"michigan","south"
-82.6434326171875,42.639518737793,2,790,"michigan","south"
-82.6434326171875,42.6624374389648,2,791,"michigan","south"
-82.6778106689453,42.6853561401367,2,792,"michigan","south"
-82.7007293701172,42.6910858154297,2,793,"michigan","south"
-82.7236480712891,42.6796264648438,2,794,"michigan","south"
-82.7752151489258,42.6681671142578,2,795,"michigan","south"
-82.8153228759766,42.6452484130859,2,796,"michigan","south"
-82.8153228759766,42.628059387207,2,797,"michigan","south"
-82.7981262207031,42.6108741760254,2,798,"michigan","south"
-82.7981262207031,42.5879554748535,2,799,"michigan","south"
-82.8095855712891,42.5764923095703,2,800,"michigan","south"
-82.8611602783203,42.5421180725098,2,801,"michigan","south"
-82.8668899536133,42.5134658813477,2,802,"michigan","south"
-82.8668899536133,42.4848213195801,2,803,"michigan","south"
-82.8668899536133,42.4619026184082,2,804,"michigan","south"
-82.8668899536133,42.4447135925293,2,805,"michigan","south"
-82.8898010253906,42.4046096801758,2,806,"michigan","south"
-82.9241790771484,42.3759574890137,2,807,"michigan","south"
-82.9642868041992,42.358772277832,2,808,"michigan","south"
-83.0273132324219,42.3415832519531,2,809,"michigan","south"
-83.0731506347656,42.324390411377,2,810,"michigan","south"
-83.1075286865234,42.3014755249023,2,811,"michigan","south"
-83.1419067382812,42.2499084472656,2,812,"michigan","south"
-83.1419067382812,42.2155303955078,2,813,"michigan","south"
-83.1476364135742,42.186882019043,2,814,"michigan","south"
-83.1705474853516,42.1525039672852,2,815,"michigan","south"
-83.1762847900391,42.1238555908203,2,816,"michigan","south"
-83.1705474853516,42.0665626525879,2,817,"michigan","south"
-83.1648254394531,42.049373626709,2,818,"michigan","south"
-83.1762847900391,42.0321846008301,2,819,"michigan","south"
-83.193473815918,42.0207252502441,2,820,"michigan","south"
-83.2163848876953,42.0092658996582,2,821,"michigan","south"
-83.2335815429688,41.9806175231934,2,822,"michigan","south"
-83.2564926147461,41.9691581726074,2,823,"michigan","south"
-83.3080596923828,41.9519729614258,2,824,"michigan","south"
-83.3367080688477,41.9175910949707,2,825,"michigan","south"
-83.3596343994141,41.8946723937988,2,826,"michigan","south"
-83.3825454711914,41.8774833679199,2,827,"michigan","south"
-83.4112014770508,41.8488388061523,2,828,"michigan","south"
-83.4341125488281,41.8087310791016,2,829,"michigan","south"
-83.4398422241211,41.7800827026367,2,830,"michigan","south"
-83.4455718994141,41.7514343261719,2,831,"michigan","south"
